X	Y	S	mean [ IRI FD ECHAM4p5 Forecast ca_sst ensemble24 MONTHLY st ]
degree_east	degree_north	months since 1960-01-01	Kelvin_scale
   -98.43750    	    29.30136    	    448.0000    	    303.0028    
   -101.2500    	    32.09194    	    449.0000    	    305.9163    
   -98.43750    	    32.09194    	    449.0000    	    306.3600    
   -101.2500    	    29.30136    	    449.0000    	    304.6712    
   -98.43750    	    29.30136    	    449.0000    	    307.6065    
   -101.2500    	    32.09194    	    450.0000    	    308.4683    
   -98.43750    	    32.09194    	    450.0000    	    309.2180    
   -101.2500    	    29.30136    	    450.0000    	    306.7454    
   -98.43750    	    29.30136    	    450.0000    	    309.0801    
   -101.2500    	    32.09194    	    451.0000    	    308.5490    
   -98.43750    	    32.09194    	    451.0000    	    309.0499    
   -101.2500    	    29.30136    	    451.0000    	    307.2780    
   -98.43750    	    29.30136    	    451.0000    	    309.3145    
   -101.2500    	    32.09194    	    452.0000    	    304.3003    
   -98.43750    	    32.09194    	    452.0000    	    305.4936    
   -101.2500    	    29.30136    	    452.0000    	    303.0484    
   -98.43750    	    29.30136    	    452.0000    	    306.9095    
   -101.2500    	    32.09194    	    453.0000    	    295.6887    
   -98.43750    	    32.09194    	    453.0000    	    296.9411    
   -101.2500    	    29.30136    	    453.0000    	    295.9232    
   -98.43750    	    29.30136    	    453.0000    	    300.1234    
   -101.2500    	    32.09194    	    454.0000    	    287.8291    
   -98.43750    	    32.09194    	    454.0000    	    288.2511    
   -101.2500    	    29.30136    	    454.0000    	    289.3148    
   -98.43750    	    29.30136    	    454.0000    	    292.5959    
   -101.2500    	    32.09194    	    455.0000    	    281.8883    
   -98.43750    	    32.09194    	    455.0000    	    281.9713    
   -101.2500    	    29.30136    	    455.0000    	    284.0992    
   -98.43750    	    29.30136    	    455.0000    	    286.6747    
   -101.2500    	    32.09194    	    456.0000    	    279.1254    
   -98.43750    	    32.09194    	    456.0000    	    278.6186    
   -101.2500    	    29.30136    	    456.0000    	    281.6135    
   -98.43750    	    29.30136    	    456.0000    	    283.7915    
   -101.2500    	    32.09194    	    457.0000    	    282.6960    
   -98.43750    	    32.09194    	    457.0000    	    281.6975    
   -101.2500    	    29.30136    	    457.0000    	    285.1755    
   -98.43750    	    29.30136    	    457.0000    	    287.0859    
   -101.2500    	    32.09194    	    458.0000    	    287.0254    
   -98.43750    	    32.09194    	    458.0000    	    285.9750    
   -101.2500    	    29.30136    	    458.0000    	    289.1153    
   -98.43750    	    29.30136    	    458.0000    	    291.0977    
   -101.2500    	    32.09194    	    459.0000    	    293.0352    
   -98.43750    	    32.09194    	    459.0000    	    292.2287    
   -101.2500    	    29.30136    	    459.0000    	    294.9191    
   -98.43750    	    29.30136    	    459.0000    	    297.0402    
   -101.2500    	    32.09194    	    460.0000    	    298.7719    
   -98.43750    	    32.09194    	    460.0000    	    298.3022    
   -101.2500    	    29.30136    	    460.0000    	    299.5153    
   -98.43750    	    29.30136    	    460.0000    	    302.1643    
   -101.2500    	    32.09194    	    461.0000    	    305.8172    
   -98.43750    	    32.09194    	    461.0000    	    305.4770    
   -101.2500    	    29.30136    	    461.0000    	    305.1667    
   -98.43750    	    29.30136    	    461.0000    	    307.5588    
   -101.2500    	    32.09194    	    462.0000    	    308.4024    
   -98.43750    	    32.09194    	    462.0000    	    309.1439    
   -101.2500    	    29.30136    	    462.0000    	    307.1541    
   -98.43750    	    29.30136    	    462.0000    	    309.4915    
   -101.2500    	    32.09194    	    463.0000    	    308.2795    
   -98.43750    	    32.09194    	    463.0000    	    309.0949    
   -101.2500    	    29.30136    	    463.0000    	    306.6683    
   -98.43750    	    29.30136    	    463.0000    	    309.2020    
   -101.2500    	    32.09194    	    464.0000    	    305.4236    
   -98.43750    	    32.09194    	    464.0000    	    306.1552    
   -101.2500    	    29.30136    	    464.0000    	    304.0671    
   -98.43750    	    29.30136    	    464.0000    	    307.3448    
   -101.2500    	    32.09194    	    465.0000    	    299.0867    
   -98.43750    	    32.09194    	    465.0000    	    299.6403    
   -101.2500    	    29.30136    	    465.0000    	    299.0384    
   -98.43750    	    29.30136    	    465.0000    	    301.8267    
   -101.2500    	    32.09194    	    466.0000    	    290.7264    
   -98.43750    	    32.09194    	    466.0000    	    291.5610    
   -101.2500    	    29.30136    	    466.0000    	    292.3740    
   -98.43750    	    29.30136    	    466.0000    	    295.5500    
   -101.2500    	    32.09194    	    467.0000    	    284.9883    
   -98.43750    	    32.09194    	    467.0000    	    285.7074    
   -101.2500    	    29.30136    	    467.0000    	    287.1845    
   -98.43750    	    29.30136    	    467.0000    	    290.2338    
   -101.2500    	    32.09194    	    468.0000    	    284.1769    
   -98.43750    	    32.09194    	    468.0000    	    284.5548    
   -101.2500    	    29.30136    	    468.0000    	    286.6654    
   -98.43750    	    29.30136    	    468.0000    	    289.5798    
   -101.2500    	    32.09194    	    469.0000    	    287.0692    
   -98.43750    	    32.09194    	    469.0000    	    287.1124    
   -101.2500    	    29.30136    	    469.0000    	    289.5383    
   -98.43750    	    29.30136    	    469.0000    	    292.3430    
   -101.2500    	    32.09194    	    470.0000    	    292.4897    
   -98.43750    	    32.09194    	    470.0000    	    292.8440    
   -101.2500    	    29.30136    	    470.0000    	    294.2027    
   -98.43750    	    29.30136    	    470.0000    	    297.2521    
   -101.2500    	    32.09194    	    471.0000    	    297.4389    
   -98.43750    	    32.09194    	    471.0000    	    297.8512    
   -101.2500    	    29.30136    	    471.0000    	    297.7946    
   -98.43750    	    29.30136    	    471.0000    	    300.6718    
   -101.2500    	    32.09194    	    472.0000    	    303.0107    
   -98.43750    	    32.09194    	    472.0000    	    303.5684    
   -101.2500    	    29.30136    	    472.0000    	    302.2046    
   -98.43750    	    29.30136    	    472.0000    	    305.1357    
   -101.2500    	    32.09194    	    473.0000    	    307.4641    
   -98.43750    	    32.09194    	    473.0000    	    308.1989    
   -101.2500    	    29.30136    	    473.0000    	    305.6136    
   -98.43750    	    29.30136    	    473.0000    	    308.4367    
   -101.2500    	    32.09194    	    474.0000    	    308.8567    
   -98.43750    	    32.09194    	    474.0000    	    309.4842    
   -101.2500    	    29.30136    	    474.0000    	    307.4374    
   -98.43750    	    29.30136    	    474.0000    	    309.5762    
   -101.2500    	    32.09194    	    475.0000    	    308.1388    
   -98.43750    	    32.09194    	    475.0000    	    308.6045    
   -101.2500    	    29.30136    	    475.0000    	    306.4557    
   -98.43750    	    29.30136    	    475.0000    	    308.7706    
   -101.2500    	    32.09194    	    476.0000    	    305.2137    
   -98.43750    	    32.09194    	    476.0000    	    306.0729    
   -101.2500    	    29.30136    	    476.0000    	    303.9438    
   -98.43750    	    29.30136    	    476.0000    	    307.3748    
   -101.2500    	    32.09194    	    477.0000    	    299.6582    
   -98.43750    	    32.09194    	    477.0000    	    300.4669    
   -101.2500    	    29.30136    	    477.0000    	    299.4412    
   -98.43750    	    29.30136    	    477.0000    	    302.5179    
   -101.2500    	    32.09194    	    478.0000    	    291.2017    
   -98.43750    	    32.09194    	    478.0000    	    292.3865    
   -101.2500    	    29.30136    	    478.0000    	    292.6918    
   -98.43750    	    29.30136    	    478.0000    	    296.1691    
   -101.2500    	    32.09194    	    479.0000    	    285.5032    
   -98.43750    	    32.09194    	    479.0000    	    286.3371    
   -101.2500    	    29.30136    	    479.0000    	    287.7435    
   -98.43750    	    29.30136    	    479.0000    	    290.9894    
   -101.2500    	    32.09194    	    480.0000    	    283.6869    
   -98.43750    	    32.09194    	    480.0000    	    283.8347    
   -101.2500    	    29.30136    	    480.0000    	    286.1581    
   -98.43750    	    29.30136    	    480.0000    	    288.7567    
   -101.2500    	    32.09194    	    481.0000    	    287.6709    
   -98.43750    	    32.09194    	    481.0000    	    287.6419    
   -101.2500    	    29.30136    	    481.0000    	    290.1327    
   -98.43750    	    29.30136    	    481.0000    	    292.8269    
   -101.2500    	    32.09194    	    482.0000    	    291.5233    
   -98.43750    	    32.09194    	    482.0000    	    291.6335    
   -101.2500    	    29.30136    	    482.0000    	    293.3284    
   -98.43750    	    29.30136    	    482.0000    	    296.0508    
   -101.2500    	    32.09194    	    483.0000    	    297.3995    
   -98.43750    	    32.09194    	    483.0000    	    297.9174    
   -101.2500    	    29.30136    	    483.0000    	    297.6259    
   -98.43750    	    29.30136    	    483.0000    	    301.0784    
   -101.2500    	    32.09194    	    484.0000    	    302.3855    
   -98.43750    	    32.09194    	    484.0000    	    302.7994    
   -101.2500    	    29.30136    	    484.0000    	    301.7244    
   -98.43750    	    29.30136    	    484.0000    	    304.6546    
   -101.2500    	    32.09194    	    485.0000    	    306.5127    
   -98.43750    	    32.09194    	    485.0000    	    307.1078    
   -101.2500    	    29.30136    	    485.0000    	    304.8457    
   -98.43750    	    29.30136    	    485.0000    	    307.8426    
   -101.2500    	    32.09194    	    486.0000    	    308.7287    
   -98.43750    	    32.09194    	    486.0000    	    309.1406    
   -101.2500    	    29.30136    	    486.0000    	    307.0197    
   -98.43750    	    29.30136    	    486.0000    	    309.0253    
   -101.2500    	    32.09194    	    487.0000    	    308.3492    
   -98.43750    	    32.09194    	    487.0000    	    308.9922    
   -101.2500    	    29.30136    	    487.0000    	    306.5026    
   -98.43750    	    29.30136    	    487.0000    	    309.0066    
   -101.2500    	    32.09194    	    488.0000    	    304.7375    
   -98.43750    	    32.09194    	    488.0000    	    305.5769    
   -101.2500    	    29.30136    	    488.0000    	    303.6004    
   -98.43750    	    29.30136    	    488.0000    	    307.0201    
   -101.2500    	    32.09194    	    489.0000    	    298.7446    
   -98.43750    	    32.09194    	    489.0000    	    299.8182    
   -101.2500    	    29.30136    	    489.0000    	    298.6456    
   -98.43750    	    29.30136    	    489.0000    	    302.1396    
   -101.2500    	    32.09194    	    490.0000    	    290.0593    
   -98.43750    	    32.09194    	    490.0000    	    291.2190    
   -101.2500    	    29.30136    	    490.0000    	    291.8265    
   -98.43750    	    29.30136    	    490.0000    	    295.3767    
   -101.2500    	    32.09194    	    491.0000    	    283.5229    
   -98.43750    	    32.09194    	    491.0000    	    284.0823    
   -101.2500    	    29.30136    	    491.0000    	    285.7785    
   -98.43750    	    29.30136    	    491.0000    	    288.7769    
   -101.2500    	    32.09194    	    492.0000    	    282.6739    
   -98.43750    	    32.09194    	    492.0000    	    283.1804    
   -101.2500    	    29.30136    	    492.0000    	    285.0455    
   -98.43750    	    29.30136    	    492.0000    	    288.0629    
   -101.2500    	    32.09194    	    493.0000    	    284.9893    
   -98.43750    	    32.09194    	    493.0000    	    284.9867    
   -101.2500    	    29.30136    	    493.0000    	    286.8112    
   -98.43750    	    29.30136    	    493.0000    	    289.5294    
   -101.2500    	    32.09194    	    494.0000    	    289.9591    
